instr,addr,pipe,call_count,cycles,running_time(us),detail
LD_XD_XN,0x10d113f8,SCALAR,1,5,0.000000,"dtype:B8,XD:X5=0,XN:X1=0x107a08,XM:X2=0,#POST:0,"
LDP_XI_XJ_XN,0x10d11d3c,SCALAR,1,5,0.000000,"dtype:B16,XI:X10=0,XJ:X12=0,XN:X10=0x107f60,IMM:0,"
LD_XD_XN_IMM,0x10d11d38,SCALAR,1,5,0.000000,"dtype:B32,XD:X8=0,XN:X7=0x107a48,IMM:0x4,"
LD_XD_XN_IMM,0x10d11e94,SCALAR,1,5,0.000000,"dtype:B64,XD:X5=0,XN:X30=0x1080b0,IMM:0xe70,"
LD_XD_XN_IMM,0x10d11408,SCALAR,1,5,0.000000,"dtype:B8,XD:X3=0,XN:X0=0x107a08,IMM:0x3,"
LD_XD_XN_IMM,0x10d11448,SCALAR,1,5,0.000000,"dtype:B8,XD:X3=0,XN:X30=0x1080b0,IMM:0xd8e,"
LD_XD_XN_IMM,0x10d11450,SCALAR,1,5,0.000000,"dtype:B8,XD:X5=0,XN:X30=0x1080b0,IMM:0xdb8,"
LD_XD_XN_IMM,0x10d11458,SCALAR,1,5,0.000000,"dtype:B8,XD:X8=0,XN:X30=0x1080b0,IMM:0xdbf,"
LD_XD_XN_IMM,0x10d11460,SCALAR,1,5,0.000000,"dtype:B32,XD:X6=0,XN:X4=0x107a08,IMM:0x4,"
LD_XD_XN_IMM,0x10d11464,SCALAR,1,5,0.000000,"dtype:B64,XD:X3=0,XN:X30=0x1080b0,IMM:0xdc8,"
LD_XD_XN_IMM,0x10d11c88,SCALAR,1,5,0.000000,"dtype:B8,XD:X6=0,XN:X30=0x1080b0,IMM:0xde8,"
LD_XD_XN_IMM,0x10d11584,SCALAR,1,5,0.000000,"dtype:B8,XD:X12=0,XN:X30=0x1080b0,IMM:0xe06,"
LD_XD_XN_IMM,0x10d11c60,SCALAR,1,5,0.000000,"dtype:B64,XD:X6=0,XN:X6=0x100000,IMM:0,"
LD_XD_XN_IMM,0x10d11de8,SCALAR,1,5,0.000000,"dtype:B8,XD:X0=0,XN:X30=0x1080b0,IMM:0xdd6,"
LD_XD_XN_IMM,0x10d11580,SCALAR,1,5,0.000000,"dtype:B64,XD:X10=0,XN:X10=0x100000,IMM:0,"
LD_XD_XN_IMM,0x10d11c6c,SCALAR,1,5,0.000000,"dtype:B64,XD:X8=0,XN:X6=0x107928,IMM:0x10,"
LD_XD_XN_IMM,0x10d11e1c,SCALAR,1,5,0.000000,"dtype:B8,XD:X2=0,XN:X30=0x1080b0,IMM:0xde9,"
LD_XD_XN_IMM,0x10d11c80,SCALAR,1,5,0.000000,"dtype:B32,XD:X5=0,XN:X2=0x107a68,IMM:0x4,"
LD_XD_XN_IMM,0x10d11c84,SCALAR,1,5,0.000000,"dtype:B64,XD:X7=0,XN:X30=0x1080b0,IMM:0xdf8,"
LD_XD_XN_IMM,0x10d11e18,SCALAR,1,5,0.000000,"dtype:B8,XD:X0=0,XN:X30=0x1080b0,IMM:0xe1e,"
LD_XD_XN_IMM,0x10d11590,SCALAR,1,5,0.000000,"dtype:B16,XD:X11=0,XN:X30=0x1080b0,IMM:0xeb6,"
LD_XD_XN_IMM,0x10d11c5c,SCALAR,1,5,0.000000,"dtype:B8,XD:X7=0,XN:X2=0x107a68,IMM:0x2,"
LDP_XI_XJ_XN,0x10d115a8,SCALAR,1,5,0.000000,"dtype:B16,XI:X12=0,XJ:X13=0,XN:X12=0x107f60,IMM:0,"
LD_XD_XN_IMM,0x10d11528,SCALAR,1,5,0.000000,"dtype:B8,XD:X10=0,XN:X7=0x107a58,IMM:0x3,"
LD_XD_XN_IMM,0x10d11df8,SCALAR,1,5,0.000000,"dtype:B64,XD:X0=0,XN:X1=0x107928,IMM:0x18,"
LD_XD_XN_IMM,0x10d11598,SCALAR,1,5,0.000000,"dtype:B64,XD:X14=0,XN:X30=0x1080b0,IMM:0xe30,"
LD_XD_XN_IMM,0x10d112bc,SCALAR,1,5,0.000000,"dtype:B32,XD:X10=0,XN:X30=0x1080b0,IMM:0x948,"
SHL,0x10d117ec,SCALAR,4,4,0.000000,"dtype:B64,XD:X8=0,DATA_SRC:IMM,IMM:0x9,"
ADD,0x10d117f0,SCALAR,4,4,0.000000,"dtype:S64,XD:X8=0,XN:X8=0,XM:X1=0,"
ADD_IMM,0x10d117e8,SCALAR,4,4,0.000000,"dtype:S64,XD:X10=0x1,XN:X8=0,IMM:0x1,"
ZEROEXT,0x10d117f8,SCALAR,4,4,0.000000,"dtype:U32,XD:X11=0,XN:X8=0,"
MOV_XD_XN,0x10d117fc,SCALAR,4,4,0.000000,"dtype:S64,XD:X8=0x1,XN:X10=0x1,"
CMP,0x10d11800,SCALAR,4,4,0.000000,"dtype:S64,XN:X7=0x4,XM:X10=0x1,cond_op:NE,"
MOV_SPR_XN,0x10d11058,MTE1,1,4,0.000000,"SPR:L1_3D_SIZE,XN:X0=0,id:1"
ZEROEXT,0x10d11994,SCALAR,4,4,0.000000,"dtype:U32,XD:X11=0x20,XN:X8=0x20,"
CMP,0x10d1199c,SCALAR,4,4,0.000000,"dtype:S64,XN:X5=0x4,XM:X10=0x1,cond_op:NE,"
ZEROEXT,0x10d117f4,SCALAR,4,4,0.000000,"dtype:U32,XD:X9=0,XN:X9=0,"
MOV_XD_XN,0x10d117e0,SCALAR,4,4,0.000000,"dtype:S64,XD:X9=0,XN:X4=0,"
MOV_XD_XN,0x10d1197c,SCALAR,4,4,0.000000,"dtype:S64,XD:X9=0,XN:X6=0,"
MOV_XD_XN,0x10d11998,SCALAR,4,4,0.000000,"dtype:S64,XD:X8=0x1,XN:X10=0x1,"
ZEROEXT,0x10d11990,SCALAR,4,4,0.000000,"dtype:U32,XD:X9=0,XN:X9=0,"
MOV_SPR_XN,0x10d11e98,FIXP,1,4,0.000000,"SPR:ND_PARA,XN:X6=0x1,id:16"
ADD,0x10d1198c,SCALAR,4,4,0.000000,"dtype:S64,XD:X8=0x20,XN:X8=0,XM:X2=0x20,"
SHL,0x10d11988,SCALAR,4,4,0.000000,"dtype:B64,XD:X8=0,DATA_SRC:IMM,IMM:0x9,"
ADD_IMM,0x10d11984,SCALAR,4,4,0.000000,"dtype:S64,XD:X10=0x1,XN:X8=0,IMM:0x1,"
SIGNEXT,0x10d12110,SCALAR,3,3,0.000000,"dtype:S8,XD:X2=0,XN:X2=0,"
SIGNEXT,0x10d12158,SCALAR,3,3,0.000000,"dtype:S8,XD:X2=0x3,XN:X2=0x3,"
MADD,0x10d11020,SCALAR,1,3,0.000000,"dtype:S64,XD:X29=0x107f80,XN:X15=0,XM:X17=0x8000,"
MUL,0x10d1119c,SCALAR,1,2,0.000000,"dtype:S64,XD:X13=0x10,XN:X17=0x4,XM:X16=0x4,"
MUL,0x10d111a0,SCALAR,1,2,0.000000,"dtype:S64,XD:X6=0x1000,XN:X14=0x40,XM:X7=0x40,"
MUL,0x10d11198,SCALAR,1,2,0.000000,"dtype:S64,XD:X12=0x10,XN:X17=0x4,XM:X13=0x4,"
SBITSET,0x10d11d84,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x1,XN:X4=0,"
AND,0x10d12204,SCALAR,1,1,0.000000,"dtype:B64,XD:X14=0,XN:X14=0,XM:X16=0x1,"
MOVK,0x10d11004,SCALAR,1,1,0.000000,"XD:X29=0x107f80,IMM:0x10,UIMM:0x1,"
CMPN,0x10d121fc,SCALAR,1,1,0.000000,"dtype:S64,XD:X14=0,XN:X15=0,XM:X14=0,cond_op:NE,"
ADD,0x10d11a90,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x107a68,XN:X2=0x107a68,XM:X3=0,"
CMPN,0x10d12200,SCALAR,1,1,0.000000,"dtype:S64,XD:X16=0x1,XN:X16=0,XM:X15=0,cond_op:EQ,"
MOV_XD_IMM,0x10d121d4,SCALAR,1,1,0.000000,"XD:X17=0x8000,IMM:0x8000,"
SFF,0x10d11d80,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,XN:X3=0,"
CMP_IMM,0x10d11a9c,SCALAR,1,1,0.000000,"dtype:S64,XN:X5=0xff,IMM:0xff,cond_op:NE,"
ADD_IMM,0x10d11d74,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x1,XN:X3=0,IMM:0x1,"
SIGNEXT,0x10d11e60,SCALAR,1,1,0.000000,"dtype:S8,XD:X2=0,XN:X2=0,"
SUB_IMM,0x10d11ae0,SCALAR,1,1,0.000000,"dtype:S64,XD:X5=0x107920,XN:X30=0x1080b0,IMM:0x790,"
SHR,0x10d11ae4,SCALAR,1,1,0.000000,"dtype:U64,XD:X5=0x20,DATA_SRC:IMM,IMM:0xf,"
SHL,0x10d11ae8,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0x100000,DATA_SRC:IMM,IMM:0xf,"
SIGNEXT,0x10d11e68,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0,XN:X3=0,"
INSERT_XD,0x10d11d64,SCALAR,1,1,0.000000,"XD:X8=0x4000000040040040,IMM:0x1,POSITION:0x3e,EXT:0,"
OR,0x10d11d60,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0x40040040,XN:X10=0x40040,XM:X8=0x40000000,"
SBITSET,0x10d11e70,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,XN:X3=0,"
MOV_SPR_XN,0x10d12208,SCALAR,1,1,0.000000,"SPR:CONDITION_FLAG,XN:X14=0,"
ADD_IMM,0x10d11aec,SCALAR,1,1,0.000000,"dtype:S64,XD:X5=0x100000,XN:X5=0x100000,IMM:0,"
MOV_XD_IMM,0x10d1224c,SCALAR,1,1,0.000000,"XD:X15=0,IMM:0,"
SUB_IMM,0x10d11df0,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0,XN:X0=0x1,IMM:0x1,"
OR,0x10d11eb4,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x4000000400,XN:X3=0x4000000000,XM:X6=0x400,"
SBITSET,0x10d11dd8,SCALAR,1,1,0.000000,"dtype:B64,XD:X0=0x1f,XN:X6=0x4,"
SIGNEXT,0x10d11a44,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0x2,XN:X3=0x2,"
SIGNEXT,0x10d11e3c,SCALAR,1,1,0.000000,"dtype:S8,XD:X1=0x4,XN:X6=0x4,"
MOV_XD_SPR,0x10d121e4,SCALAR,1,1,0.000000,"XD:X14=0,SPR:STATUS,"
SIGNEXT,0x10d11da4,SCALAR,1,1,0.000000,"dtype:S8,XD:X4=0,XN:X4=0,"
MOV_XD_IMM,0x10d121f0,SCALAR,1,1,0.000000,"XD:X15=0,IMM:0,"
AND,0x10d121e8,SCALAR,1,1,0.000000,"dtype:B64,XD:X14=0,XN:X14=0,XM:X15=0x520,"
SUB_IMM,0x10d11e2c,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0,XN:X2=0x1,IMM:0x1,"
SFF,0x10d11dac,SCALAR,1,1,0.000000,"dtype:B64,XD:X7=0x3,XN:X6=0x7,"
SBITSET,0x10d11a4c,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,XN:X3=0x2,"
SBITSET,0x10d11db0,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0xf,XN:X7=0x3,"
SIGNEXT,0x10d11e44,SCALAR,1,1,0.000000,"dtype:S8,XD:X1=0x5,XN:X5=0x5,"
SIGNEXT,0x10d11a3c,SCALAR,1,1,0.000000,"dtype:S8,XD:X1=0x2,XN:X1=0x2,"
SUB_IMM,0x10d11dc8,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0,XN:X0=0x1,IMM:0x1,"
SUB_IMM,0x10d11e24,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0,XN:X0=0x1,IMM:0x1,"
CMP_IMM,0x10d11a28,SCALAR,1,1,0.000000,"dtype:S64,XN:X1=0x2,IMM:0xff,cond_op:EQ,"
SIGNEXT,0x10d11a24,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0x1,XN:X4=0x1,"
SFF,0x10d11dd4,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x4,XN:X0=0xf,"
OR,0x10d121ec,SCALAR,1,1,0.000000,"dtype:B64,XD:X16=0,XN:X16=0,XM:X14=0,"
SUB_IMM,0x10d11a14,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0,XN:X1=0x1,IMM:0x1,"
SIGNEXT,0x10d11a10,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0x1,XN:X6=0x1,"
SFF,0x10d11e00,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0x5,XN:X0=0x1f,"
CMP_IMM,0x10d11e48,SCALAR,1,1,0.000000,"dtype:S64,XN:X2=0,IMM:0xff,cond_op:NE,"
SHL,0x10d11a80,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0,DATA_SRC:IMM,IMM:0x4,"
SEL,0x10d11a7c,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0,XN:X5=0,XM:X6=0x1,"
CMP,0x10d11a78,SCALAR,1,1,0.000000,"dtype:S64,XN:X7=0x1,XM:X4=0x1,cond_op:EQ,"
MOVK,0x10d121d8,SCALAR,1,1,0.000000,"XD:X17=0x108000,IMM:0x10,UIMM:0x1,"
MOV_XD_IMM,0x10d121dc,SCALAR,1,1,0.000000,"XD:X15=0x520,IMM:0x520,"
SUB_IMM,0x10d11d8c,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x107920,XN:X30=0x1080b0,IMM:0x790,"
SHR,0x10d11d90,SCALAR,1,1,0.000000,"dtype:U64,XD:X3=0x20,DATA_SRC:IMM,IMM:0xf,"
SHL,0x10d11d94,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x100000,DATA_SRC:IMM,IMM:0xf,"
SFF,0x10d119f8,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0x1,XN:X1=0x1,"
ADD_IMM,0x10d11d98,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x100000,XN:X3=0x100000,IMM:0,"
ZEROEXT,0x10d11a74,SCALAR,1,1,0.000000,"dtype:U8,XD:X7=0x1,XN:X6=0x1,"
ADD_IMM,0x10d11a70,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x1,XN:X6=0,IMM:0x1,"
ZEROEXT,0x10d11a6c,SCALAR,1,1,0.000000,"dtype:U8,XD:X3=0,XN:X6=0,"
SBITSET,0x10d11e04,SCALAR,1,1,0.000000,"dtype:B64,XD:X0=0x3f,XN:X5=0x5,"
MOV_XD_IMM,0x10d11a68,SCALAR,1,1,0.000000,"XD:X5=0,IMM:0,"
SBITSET,0x10d119fc,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0x3,XN:X4=0x1,"
SIGNEXT,0x10d11e08,SCALAR,1,1,0.000000,"dtype:S8,XD:X4=0x3,XN:X7=0x3,"
SEL,0x10d11ca4,SCALAR,1,1,0.000000,"dtype:B64,XD:X10=0,XN:X9=0,XM:X10=0x1,"
SUB_IMM,0x10d11ef0,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0,XN:X0=0x1,IMM:0x1,"
SBITSET,0x10d11bcc,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0x6,XN:X3=0,"
SIGNEXT,0x10d11bc4,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0,XN:X3=0,"
SHL,0x10d11eb0,SCALAR,1,1,0.000000,"dtype:B64,XD:X7=0x400000,DATA_SRC:IMM,IMM:0x10,"
MOV_XD_IMM,0x10d11c90,SCALAR,1,1,0.000000,"XD:X9=0,IMM:0,"
SIGNEXT,0x10d11bbc,SCALAR,1,1,0.000000,"dtype:S8,XD:X2=0,XN:X2=0,"
SHL,0x10d11eac,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x4000000000,DATA_SRC:IMM,IMM:0x20,"
ZEROEXT,0x10d11c94,SCALAR,1,1,0.000000,"dtype:U8,XD:X8=0,XN:X10=0,"
ADD_IMM,0x10d11c98,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x1,XN:X10=0,IMM:0x1,"
ZEROEXT,0x10d11c9c,SCALAR,1,1,0.000000,"dtype:U8,XD:X11=0x1,XN:X10=0x1,"
CMP,0x10d11ca0,SCALAR,1,1,0.000000,"dtype:S64,XN:X11=0x1,XM:X6=0x1,cond_op:EQ,"
SBITSET,0x10d11c74,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0,XN:X7=0x2,"
SHL,0x10d11ca8,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0,DATA_SRC:IMM,IMM:0x4,"
CMP_IMM,0x10d11ef4,SCALAR,1,1,0.000000,"dtype:S64,XN:X1=0,IMM:0,cond_op:NE,"
CMP_IMM,0x10d11ba8,SCALAR,1,1,0.000000,"dtype:S64,XN:X2=0,IMM:0xff,cond_op:EQ,"
MOV_XD_XN,0x10d11ea8,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x40,XN:X4=0x40,"
SIGNEXT,0x10d11ba4,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0x2,XN:X5=0x2,"
MOV_XD_IMM,0x10d11f0c,SCALAR,1,1,0.000000,"XD:X0=0,IMM:0,"
SUB_IMM,0x10d11f10,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x107a0b,XN:X30=0x1080b0,IMM:0x6a5,"
ADD,0x10d11cb8,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x107a48,XN:X7=0x107a48,XM:X8=0,"
SUB_IMM,0x10d11b90,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0,XN:X2=0x1,IMM:0x1,"
ZEROEXT,0x10d11ea4,SCALAR,1,1,0.000000,"dtype:U16,XD:X6=0x400,XN:X6=0x400,"
CMP_IMM,0x10d11cc4,SCALAR,1,1,0.000000,"dtype:S64,XN:X9=0xff,IMM:0xff,cond_op:NE,"
ADD_IMM,0x10d11c04,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x100000,XN:X4=0x100000,IMM:0,"
SUB_IMM,0x10d11c34,SCALAR,1,1,0.000000,"dtype:S64,XD:X5=0,XN:X4=0x1,IMM:0x1,"
CMP_IMM,0x10d11c44,SCALAR,1,1,0.000000,"dtype:S64,XN:X5=0x2,IMM:0xff,cond_op:EQ,"
SUB_IMM,0x10d11c4c,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x107920,XN:X30=0x1080b0,IMM:0x790,"
OR,0x10d11eb8,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x4000400400,XN:X3=0x4000000400,XM:X7=0x400000,"
SHR,0x10d11c50,SCALAR,1,1,0.000000,"dtype:U64,XD:X6=0x20,DATA_SRC:IMM,IMM:0xf,"
SHL,0x10d11c54,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x100000,DATA_SRC:IMM,IMM:0xf,"
ADD_IMM,0x10d11c58,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x100000,XN:X6=0x100000,IMM:0,"
INSERT_XD,0x10d11ebc,SCALAR,1,1,0.000000,"XD:X4=0x80000000040,IMM:0x1,POSITION:0x2b,EXT:0,"
SBITSET,0x10d11c20,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x4,XN:X5=0x1,"
SIGNEXT,0x10d11c14,SCALAR,1,1,0.000000,"dtype:S8,XD:X5=0x1,XN:X5=0x1,"
SIGNEXT,0x10d11c10,SCALAR,1,1,0.000000,"dtype:S8,XD:X2=0x1,XN:X2=0x1,"
SUB_IMM,0x10d11d08,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x107920,XN:X30=0x1080b0,IMM:0x790,"
SHL,0x10d11c00,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0x100000,DATA_SRC:IMM,IMM:0xf,"
SFF,0x10d11ecc,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0,XN:X2=0,"
SHR,0x10d11bfc,SCALAR,1,1,0.000000,"dtype:U64,XD:X4=0x20,DATA_SRC:IMM,IMM:0xf,"
SUB_IMM,0x10d11bf8,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x107920,XN:X30=0x1080b0,IMM:0x790,"
CMP_IMM,0x10d11bf0,SCALAR,1,1,0.000000,"dtype:S64,XN:X2=0x1,IMM:0xff,cond_op:EQ,"
SIGNEXT,0x10d11c64,SCALAR,1,1,0.000000,"dtype:S8,XD:X5=0x2,XN:X5=0x2,"
SBITSET,0x10d11ed0,SCALAR,1,1,0.000000,"dtype:B64,XD:X2=0x1,XN:X3=0,"
SIGNEXT,0x10d11c68,SCALAR,1,1,0.000000,"dtype:S8,XD:X7=0x2,XN:X7=0x2,"
SIGNEXT,0x10d11ed8,SCALAR,1,1,0.000000,"dtype:S8,XD:X1=0,XN:X3=0,"
SUB_IMM,0x10d11be4,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0,XN:X2=0x1,IMM:0x1,"
SHL,0x10d11d50,SCALAR,1,1,0.000000,"dtype:B64,XD:X12=0x40000,DATA_SRC:IMM,IMM:0xc,"
OR,0x10d11d40,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0,XN:X8=0,XM:X5=0,"
ADD_IMM,0x10d11b34,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1,XN:X1=0,IMM:0x1,"
MOV_XD_IMM,0x10d11d44,SCALAR,1,1,0.000000,"XD:X8=0xfff,IMM:0xfff,"
AND,0x10d11d48,SCALAR,1,1,0.000000,"dtype:B64,XD:X12=0x40,XN:X12=0x40,XM:X8=0xfff,"
OR,0x10d11b24,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x20018,XN:X3=0x20000,XM:X7=0x18,"
MOV_XD_IMM,0x10d11b20,SCALAR,1,1,0.000000,"XD:X7=0x18,IMM:0x18,"
AND,0x10d11b1c,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x20000,XN:X3=0x20000,XM:X7=0x7ff0000,"
MOVK,0x10d11b18,SCALAR,1,1,0.000000,"XD:X7=0x7ff0000,IMM:0x7ff,UIMM:0x1,"
AND,0x10d11d4c,SCALAR,1,1,0.000000,"dtype:B64,XD:X10=0x40,XN:X10=0x40,XM:X8=0xfff,"
MOV_XD_IMM,0x10d121a4,SCALAR,1,1,0.000000,"XD:X1=0,IMM:0,"
SHL,0x10d11b14,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x20000,DATA_SRC:IMM,IMM:0xb,"
SFF,0x10d11b40,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x2,XN:X1=0x3,"
INSERT_XD,0x10d121a8,SCALAR,1,1,0.000000,"XD:X0=0x3e,IMM:0,POSITION:0,EXT:0,"
MOV_XD_IMM,0x10d11b08,SCALAR,1,1,0.000000,"XD:X7=0,IMM:0,"
AND,0x10d11d54,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0x40,XN:X11=0x40,XM:X8=0xfff,"
ADD_IMM,0x10d11b04,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x1,XN:X6=0,IMM:0x1,"
MOV_XD_IMM,0x10d11e8c,SCALAR,1,1,0.000000,"XD:X6=0x1,IMM:0x1,"
OR,0x10d11d58,SCALAR,1,1,0.000000,"dtype:B64,XD:X10=0x40040,XN:X12=0x40000,XM:X10=0x40,"
INSERT_XD,0x10d121b8,SCALAR,1,1,0.000000,"XD:X0=0x3c,IMM:0,POSITION:0x1,EXT:0,"
SHL,0x10d11d5c,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0x40000000,DATA_SRC:IMM,IMM:0x18,"
ADD,0x10d11af8,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x107a68,XN:X2=0x107a68,XM:X3=0,"
MOV_XD_IMM,0x10d121bc,SCALAR,1,1,0.000000,"XD:X1=0x1,IMM:0x1,"
ADD_IMM,0x10d11d28,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x1,XN:X10=0,IMM:0x1,"
SUB_IMM,0x10d11b88,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0,XN:X0=0x1,IMM:0x1,"
SHL,0x10d11ea0,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x400,DATA_SRC:IMM,IMM:0x4,"
SHR,0x10d11d0c,SCALAR,1,1,0.000000,"dtype:U64,XD:X9=0x20,DATA_SRC:IMM,IMM:0xf,"
SHL,0x10d11d10,SCALAR,1,1,0.000000,"dtype:B64,XD:X9=0x100000,DATA_SRC:IMM,IMM:0xf,"
ADD_IMM,0x10d11d14,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x100000,XN:X9=0x100000,IMM:0,"
CMP_IMM,0x10d11f60,SCALAR,1,1,0.000000,"dtype:S64,XN:X3=0x12,IMM:0x11,cond_op:GT,"
CMP_IMM,0x10d11f6c,SCALAR,1,1,0.000000,"dtype:S64,XN:X3=0x12,IMM:0x13,cond_op:GT,"
ADD,0x10d11d20,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x107a48,XN:X7=0x107a48,XM:X8=0,"
MOV_XD_XN,0x10d11e9c,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x40,XN:X3=0x40,"
SBITSET,0x10d11b70,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0x7,XN:X5=0x2,"
SFF,0x10d11b6c,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0x2,XN:X4=0x3,"
MOV_XD_IMM,0x10d121c4,SCALAR,1,1,0.000000,"XD:X0=0x2,IMM:0x2,"
SIGNEXT,0x10d11b64,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0x2,XN:X3=0x2,"
CMP_IMM,0x10d11f74,SCALAR,1,1,0.000000,"dtype:S64,XN:X3=0x12,IMM:0x12,cond_op:EQ,"
SHL,0x10d11d2c,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0,DATA_SRC:IMM,IMM:0x20,"
SIGNEXT,0x10d120ec,SCALAR,1,1,0.000000,"dtype:S8,XD:X2=0,XN:X2=0,"
ADD_IMM,0x10d11b58,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x100000,XN:X1=0x100000,IMM:0,"
SHL,0x10d11b54,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0x100000,DATA_SRC:IMM,IMM:0xf,"
SHR,0x10d11b50,SCALAR,1,1,0.000000,"dtype:U64,XD:X1=0x20,DATA_SRC:IMM,IMM:0xf,"
SUB_IMM,0x10d11d34,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x107f60,XN:X30=0x1080b0,IMM:0x150,"
SUB_IMM,0x10d11b4c,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x107920,XN:X30=0x1080b0,IMM:0x790,"
SBITSET,0x10d11b44,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0x7,XN:X3=0x2,"
ADD_IMM,0x10d11380,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x6,XN:X2=0,IMM:0x6,"
ZEROEXT,0x10d11344,SCALAR,1,1,0.000000,"dtype:U16,XD:X6=0x40,XN:X3=0x40,"
ADD_IMM,0x10d11348,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x5,XN:X2=0,IMM:0x5,"
ZEROEXT,0x10d1134c,SCALAR,1,1,0.000000,"dtype:U8,XD:X3=0x5,XN:X3=0x5,"
SHL,0x10d11350,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x50,DATA_SRC:IMM,IMM:0x4,"
ADD,0x10d11354,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x107a58,XN:X1=0x107a08,XM:X3=0x50,"
MOV_XD_XN,0x10d11358,SCALAR,1,1,0.000000,"dtype:S64,XD:X7=0x40,XN:X6=0x40,"
